how many noun0 of the noun1 be old than value ?    select count ( * ) from noun0 where age > value 
show each noun0 noun1 propn2 , and the maximum and minimum noun3 of noun4 for each noun5 .    select apt_type_code , max ( room_count ) , min ( room_count ) from noun0 group by apt_type_code 
noun0 each noun1 noun2 propn3 along with the maximum and minimum noun4 of noun5 among each noun6 .    select apt_type_code , max ( room_count ) , min ( room_count ) from noun1 group by apt_type_code 
show each noun0 propn1 and the correspond propn2 of noun3 sorted by the propn4 in descend noun5 .    select gender_code , count ( * ) from noun3 group by gender_code noun5 by count ( * ) desc 
sort the noun0 noun1 in descend noun2 of -PRON- correspond noun3 of noun4 . noun5 both the noun6 noun7 and noun8 .    select gender_code , count ( * ) from noun4 group by gender_code noun2 by count ( * ) desc 
how many noun0 do not have any noun1 ?    select count ( * ) from noun0 where apt_id not in ( select apt_id from apartment_facilitie ) 
find the noun0 of noun1 that have no noun2 .    select count ( * ) from noun1 where apt_id not in ( select apt_id from apartment_facilitie ) 
show the noun0 noun1 of noun2 with noun3 that have propn4 propn5 both ` propn6 '' and ` confirm ''    select t2 . apt_number from apartment_booking as t1 join noun2 as t2 on t1 . apt_id = t2 . apt_id where t1 . booking_status_code = value intersect select t2 . apt_number from apartment_booking as t1 join noun2 as t2 on t1 . apt_id = t2 . apt_id where t1 . booking_status_code = value 
which noun0 have noun1 with both propn2 noun3 ` propn4 '' and ` confirm '' ? give -PRON- the noun5 noun6 .    select t2 . apt_number from apartment_booking as t1 join noun5 as t2 on t1 . apt_id = t2 . apt_id where t1 . booking_status_code = value intersect select t2 . apt_number from apartment_booking as t1 join noun5 as t2 on t1 . apt_id = t2 . apt_id where t1 . booking_status_code = value 
show the noun0 noun1 of noun2 with noun3 propn4 noun5 of both 0 and 1 .    select t1 . apt_number from noun2 as t1 join view_unit_status as t2 on t1 . apt_id = t2 . apt_id where t2 . available_yn = value intersect select t1 . apt_number from noun2 as t1 join view_unit_status as t2 on t1 . apt_id = t2 . apt_id where t2 . available_yn = value 
which noun0 have noun1 propn2 noun3 of both 0 and 1 ? noun4 -PRON- noun5 noun6 .    select t1 . apt_number from noun5 as t1 join view_unit_status as t2 on t1 . apt_id = t2 . apt_id where t2 . available_yn = value intersect select t1 . apt_number from noun5 as t1 join view_unit_status as t2 on t1 . apt_id = t2 . apt_id where t2 . available_yn = value 
how many noun0 be hold after noun1 value ?    select count ( * ) from noun0 where noun1 > value 
noun0 the noun1 of noun2 by the noun3 noun4 noun5 in descend noun6 .    select date from noun2 noun6 by home_team desc 
noun0 the noun1 , noun2 noun3 , away noun4 of all the noun5 .    select noun1 , home_team , away_team from noun5 
what be the maximum , minimum and average noun0 noun1 each noun2 hold ?    select max ( home_games ) , min ( home_games ) , avg ( home_games ) from noun2 
what be the average noun0 of noun1 with noun2 noun3 high than value noun4 ?    select average_attendance from noun1 where capacity_percentage > value 
what be the noun0 noun1 , noun2 of noun3 , and noun4 noun5 for noun6 who do not suffer from noun7 of ' noun8 ' ?    select noun6 , number_of_matche , noun5 from injury_accident where noun7 ! = value 
what be the noun0 of the noun1 which noun2 the noun3 ' propn4 ' to get injure ?    select t1 . noun0 from noun1 as t1 join injury_accident as t2 on t1 . -PRON- = t2 . game_id where t2 . noun3 = value 
what be the propn0 , noun1 , and noun2 of the noun3 which cause at least value noun4 noun5 ?    select t1 . -PRON- , t1 . noun1 , t1 . date from noun3 as t1 join injury_accident as t2 on t2 . game_id = t1 . -PRON- group by t1 . -PRON- have count ( * ) > = value 
what be the -PRON- and noun0 of the noun1 where the most noun2 noun3 happen ?    select t1 . -PRON- , t1 . noun0 from noun1 as t1 join game as t2 on t1 . -PRON- = t2 . stadium_id join injury_accident as t3 on t2 . -PRON- = t3 . game_id group by t1 . -PRON- order by count ( * ) desc limit value 
find the -PRON- and noun0 of the noun1 where the large noun2 of noun3 noun4 occur .    select t1 . -PRON- , t1 . noun0 from noun1 as t1 join game as t2 on t1 . -PRON- = t2 . stadium_id join injury_accident as t3 on t2 . -PRON- = t3 . game_id group by t1 . -PRON- order by count ( * ) desc limit value 
in which noun0 and which noun1 do any noun2 have an noun3 of ' noun4 ' or ' noun5 ' ?    select t1 . noun0 , t2 . name from game as t1 join noun1 as t2 on t1 . stadium_id = t2 . -PRON- join injury_accident as t3 on t1 . -PRON- = t3 . game_id where t3 . noun4 = value or t3 . noun4 = value 
how many different noun0 of noun1 noun2 be there for noun3 noun4 ?    select count ( distinct noun2 ) from injury_accident 
how many noun0 be free of noun1 noun2 ?    select count ( * ) from noun0 where -PRON- not in ( select game_id from injury_accident ) 
how many propn0 noun1 of noun2 happen after noun3 value ?    select count ( propn0 t1 . noun2 ) from injury_accident as t1 join game as t2 on t1 . game_id = t2 . -PRON- where t2 . noun3 > value 
noun0 the noun1 of the noun2 where both the noun3 ' propn4 ' and the noun5 ' propn6 ' get injure .    select t2 . noun1 from game as t1 join noun2 as t2 on t1 . stadium_id = t2 . -PRON- join injury_accident as t3 on t1 . -PRON- = t3 . game_id where t3 . noun5 = value intersect select t2 . noun1 from game as t1 join noun2 as t2 on t1 . stadium_id = t2 . -PRON- join injury_accident as t3 on t1 . -PRON- = t3 . game_id where t3 . noun5 = value 
show the noun0 , average noun1 , propn2 noun3 for noun4 where no noun5 happen .    select noun0 , average_attendance , total_attendance from noun4 except select t2 . noun0 , t2 . average_attendance , t2 . total_attendance from game as t1 join noun4 as t2 on t1 . stadium_id = t2 . -PRON- join injury_accident as t3 on t1 . -PRON- = t3 . game_id 
which noun0 noun1 noun2 the substre ` propn3 '' ?    select noun1 from noun0 where noun1 like value 
how many noun0 have each noun1 hold ?    select t1 . -PRON- , count ( * ) from noun1 as t1 join noun0 as t2 on t1 . -PRON- = t2 . stadium_id group by t1 . -PRON- 
for each noun0 noun1 , find the noun2 of the noun3 and the noun4 of the injure noun5 in the noun6 , and propn7 the noun8 in descend noun9 of noun10 noun11 .    select t1 . date , t2 . noun5 from noun10 as t1 join injury_accident as t2 on t1 . -PRON- = t2 . game_id noun9 by t1 . noun11 desc 
noun0 all noun1 and propn2 noun3 .    select t1 . noun3 , t2 . noun3 from noun1 as t1 join propn2 as t2 on t1 . -PRON- = t2 . country_id 
how many noun0 be there in propn1 ?    select count ( * ) from country as t1 join noun0 as t2 on t1 . -PRON- = t2 . country_id where t1 . name = value 
what be the average noun0 of all noun1 ?    select avg ( noun0 ) from noun1 
what be the maximum and minimum noun0 of all noun1 ?    select max ( weight ) , min ( weight ) from noun1 
noun0 all noun1 noun2 who have an overall noun3 high than the average .    select distinct t1 . player_name from noun1 as t1 join player_attributes as t2 on t1 . player_api_id = t2 . player_api_id where t2 . overall_rate > ( select avg ( overall_rate ) from player_attributes ) 
what be the noun0 of noun1 who have the good dribble ?    select distinct t1 . player_name from noun1 as t1 join player_attributes as t2 on t1 . player_api_id = t2 . player_api_id where t2 . dribble = ( select max ( overall_rate ) from player_attributes ) 
noun0 the noun1 of all noun2 who have a cross noun3 high than value and prefer -PRON- right noun4 .    select distinct t1 . player_name from noun2 as t1 join player_attributes as t2 on t1 . player_api_id = t2 . player_api_id where t2 . cross > value and t2 . preferred_foot = value 
noun0 the noun1 of all left noun2 who have overall noun3 between value and value .    select distinct t1 . player_name from noun2 as t1 join player_attributes as t2 on t1 . player_api_id = t2 . player_api_id where t2 . preferred_foot = value and t2 . overall_rate > = value and t2 . overall_rate < = value 
what be the average noun0 for right noun1 and left noun2 ?    select preferred_foot , avg ( overall_rate ) from player_attributes group by preferred_foot 
of all noun0 with an overall noun1 great than value , how many be right and left ?    select preferred_foot , count ( * ) from player_attributes where overall_rate > value group by preferred_foot 
noun0 all of the noun1 propn2 with a noun3 of at least value and an overall noun4 high than value .    select player_api_id from noun1 where noun3 > = value intersect select player_api_id from player_attributes where overall_rate > value 
noun0 all of the propn1 for left noun2 with a noun3 between value and value .    select player_api_id from noun2 where noun3 > = value and noun3 < = value intersect select player_api_id from player_attributes where preferred_foot = value 
who be the propn0 3 noun1 in noun2 of overall noun3 ?    select distinct t1 . player_name from noun1 as t1 join player_attributes as t2 on t1 . player_api_id = t2 . player_api_id order by overall_rate desc limit value 
noun0 the noun1 and noun2 of the propn3 value noun4 in noun5 of potential .    select distinct t1 . player_name , t1 . noun2 from noun4 as t1 join player_attributes as t2 on t1 . player_api_id = t2 . player_api_id order by potential desc limit value 
how many noun0 be there ?    select count ( * ) from noun0 
noun0 the noun1 of noun2 in ascend noun3 of noun4 .    select noun1 from noun2 noun3 by noun4 asc 
what be the noun0 and noun1 of noun2 ?    select date , noun1 from noun2 
show the noun0 of the noun1 at noun2 ` propn3 propn4 '' or ` propn5 propn6 ''    select noun0 from noun1 where noun2 = value or noun2 = value 
what be the average noun0 of noun1 for noun2 ?    select avg ( attendance ) from noun2 
what be the noun0 of the noun1 with the high noun2 of noun3 ?    select date from noun1 order by attendance desc limit value 
show different noun0 and the noun1 of noun2 at each noun3 .    select noun3 , count ( * ) from noun2 group by noun3 
show the most common noun0 of noun1 .    select noun0 from noun1 group by noun0 order by count ( * ) desc limit value 
show the noun0 that have at least value noun1 .    select noun0 from noun1 group by noun0 have count ( * ) > = value 
show the noun0 that have both noun1 with more than value noun2 and noun3 with less than value noun4 .    select noun0 from noun3 where attendance > value intersect select noun0 from noun3 where attendance < value 
show the noun0 of noun1 and the noun2 of the noun3 -PRON- attend .    select t2 . noun0 , t3 . noun2 from member_attendance as t1 join noun1 as t2 on t1 . member_id = t2 . member_id join noun3 as t3 on t1 . performance_id = t3 . performance_id 
show the noun0 of noun1 and the noun2 of noun3 -PRON- attend in ascend alphabetical noun4 of -PRON- noun5 .    select t2 . noun5 , t3 . noun2 from member_attendance as t1 join noun1 as t2 on t1 . member_id = t2 . member_id join noun3 as t3 on t1 . performance_id = t3 . performance_id noun4 by t2 . noun5 asc 
show the noun0 of noun1 with attend noun2 whose noun3 be ` propn4 '' .    select t3 . date from member_attendance as t1 join noun2 as t2 on t1 . member_id = t2 . member_id join noun1 as t3 on t1 . performance_id = t3 . performance_id where t2 . noun3 = value 
show the noun0 of noun1 and the noun2 of noun3 -PRON- attend in descend noun4 of noun5 of the noun6 .    select t2 . noun0 , t3 . date from member_attendance as t1 join noun1 as t2 on t1 . member_id = t2 . member_id join noun6 as t3 on t1 . performance_id = t3 . performance_id noun4 by t3 . noun5 desc 
noun0 the noun1 of noun2 who do not attend any noun3 .    select noun1 from noun2 where member_id not in ( select member_id from member_attendance ) 
find the noun0 which have noun1 with noun2 more than value .    select distinct noun0 from classroom where noun2 > value 
what be the propn0 noun1 with noun2 of great than value ?    select propn0 noun1 from classroom where noun2 > value 
propn0 the noun1 of noun2 that be not in the propn3 noun4 .    select count ( * ) from classroom where noun4 ! = value 
how many noun0 be not in propn1 ?    select count ( * ) from noun0 where building ! = value 
what be the noun0 and noun1 of the noun2 whose noun3 be more than the average noun4 ?    select dept_name , noun1 from noun2 where noun4 > ( select avg ( noun4 ) from noun2 ) 
give the noun0 and noun1 of the noun2 with great than average noun3 .    select dept_name , noun1 from noun2 where noun3 > ( select avg ( noun3 ) from noun2 ) 
find the noun0 noun1 of the noun2 which can sit value to value noun3 and -PRON- noun4 .    select noun4 , room_number from classroom where capacity between value and value 
what be the noun0 noun1 and correspond noun2 for noun3 which can noun4 between value to value noun5 ?    select noun2 , room_number from noun3 where capacity between value and value 
find the noun0 and noun1 of the propn2 with the high noun3 .    select dept_name , noun1 from propn2 order by noun3 desc limit value 
what be the propn0 noun1 and correspond noun2 for the propn3 with the great noun4 ?    select dept_name , noun2 from propn3 order by noun4 desc limit value 
what be the noun0 of the noun1 who have the high propn2 noun3 in the noun4 propn5 .    select noun0 from noun1 where dept_name = value order by tot_cred desc limit value 
give the noun0 of the noun1 in the noun2 propn3 with the most noun4 .    select noun0 from noun1 where dept_name = value order by tot_cred desc limit value 
how many noun0 do the propn1 noun2 have ?    select count ( * ) from classroom where noun2 = value 
propn0 the noun1 of noun2 in propn3 .    select count ( * ) from noun2 where building = value 
how many noun0 have noun1 ?    select count ( distinct s_id ) from noun1 
propn0 the noun1 of noun2 who have noun3 .    select count ( distinct s_id ) from noun3 
how many noun0 noun1 noun2 ?    select count ( distinct dept_name ) from noun2 
propn0 the noun1 of noun2 which noun3 noun4 .    select count ( distinct dept_name ) from noun4 
how many different noun0 offer by propn1 propn2 ?    select count ( distinct course_id ) from noun0 where dept_name = value 
propn0 the noun1 of noun2 in the propn3 propn4 .    select count ( distinct course_id ) from noun2 where dept_name = value 
find the noun0 of noun1 that have value noun2 ?    select t1 . noun0 from noun1 as t1 join prereq as t2 on t1 . course_id = t2 . course_id group by t2 . course_id have count ( * ) = value 
what be the noun0 for noun1 with value noun2 ?    select t1 . noun0 from noun1 as t1 join prereq as t2 on t1 . course_id = t2 . course_id group by t2 . course_id have count ( * ) = value 
find the noun0 , noun1 , and propn2 noun3 of noun4 that have more than value noun5 ?    select t1 . noun0 , t1 . noun1 , t1 . dept_name from noun4 as t1 join prereq as t2 on t1 . course_id = t2 . course_id group by t2 . course_id have count ( * ) > value 
what be the noun0 , noun1 noun2 , and propn3 noun4 for noun5 with more than value propn6 ?    select t1 . noun0 , t1 . noun1 , t1 . dept_name from noun5 as t1 join prereq as t2 on t1 . course_id = t2 . course_id group by t2 . course_id have count ( * ) > noun2 
how many noun0 that do not have propn1 ?    select count ( * ) from noun0 where course_id not in ( select course_id from prereq ) 
propn0 the noun1 of noun2 without noun3 .    select count ( * ) from noun2 where course_id not in ( select course_id from prereq ) 
find the noun0 of the noun1 that do not have any propn2 ?    select title from noun1 where course_id not in ( select course_id from prereq ) 
what be the noun0 of noun1 without noun2 ?    select noun0 from noun1 where course_id not in ( select course_id from prereq ) 
how many different noun0 have teach some course ?    select count ( distinct -PRON- ) from teach 
propn0 the noun1 of propn2 noun3 who have teach a course .    select count ( propn2 -PRON- ) from teach 
find the propn0 noun1 of the noun2 or noun3 propn4 .    select sum ( noun1 ) from propn4 where dept_name = value or dept_name = value 
what be the noun0 of noun1 of the noun2 and noun3 noun4 ?    select sum ( noun1 ) from noun4 where dept_name = value or dept_name = value 
find the propn0 noun1 of the noun2 whose noun3 noun4 ' ' .    select dept_name from noun2 where noun3 like value 
what be the noun0 of the propn1 with an noun2 who have a noun3 like ' ' ?    select dept_name from instructor where noun3 like value 
how many noun0 whose noun1 be less than value do the propn2 noun3 have ?    select count ( * ) from classroom where noun3 = value and noun1 < value 
propn0 the noun1 of noun2 in propn3 with noun4 low than value .    select count ( * ) from classroom where building = value and noun4 < value 
find the noun0 and noun1 of noun2 whose noun3 be more than the average noun4 .    select dept_name , noun4 from noun2 where noun4 > ( select avg ( noun4 ) from noun2 ) 
what be the noun0 and noun1 of noun2 with noun3 great than the average ?    select dept_name , noun3 from noun2 where noun3 > ( select avg ( noun3 ) from noun2 ) 
what be the noun0 of the noun1 who be in noun2 propn3 and noun4 the low noun5 ?    select noun0 from noun1 where dept_name = value order by noun5 limit value 
give the noun0 of the low earn noun1 in the noun2 propn3 .    select noun0 from noun1 where dept_name = value order by salary limit value 
find the noun0 of course that be provide by both noun1 and noun2 noun3 .    select noun0 from course where dept_name = value intersect select noun0 from course where dept_name = value 
what be the noun0 of a course that be list in both the noun1 and noun2 noun3 ?    select noun0 from course where dept_name = value intersect select noun0 from course where dept_name = value 
find the noun0 of course that be provide by noun1 but not noun2 noun3 .    select noun0 from course where dept_name = value except select noun0 from course where dept_name = value 
what be the noun0 of noun1 that be in the noun2 propn3 but not the noun4 propn5 ?    select noun0 from noun1 where dept_name = value except select noun0 from noun1 where dept_name = value 
find the -PRON- of noun0 who teach a noun1 in fall value but not in noun2 value .    select -PRON- from teach where semester = value and year = value except select -PRON- from teach where semester = value and year = value 
what be the propn0 of noun1 who teach in the fall of value but not in the noun2 of value ?    select -PRON- from teach where semester = value and year = value except select -PRON- from teach where semester = value and year = value 
find the noun0 of noun1 who take any noun2 in the noun3 of value and value .    select distinct t1 . noun0 from noun1 as t1 join take as t2 on t1 . -PRON- = t2 . -PRON- where year = value or year = value 
what be the noun0 of the noun1 who take noun2 in value or value ?    select distinct t1 . noun0 from noun1 as t1 join take as t2 on t1 . -PRON- = t2 . -PRON- where year = value or year = value 
find the noun0 of the propn1 3 noun2 that provide the large noun3 of noun4 ?    select dept_name from noun4 group by dept_name order by count ( * ) desc limit value 
what be the noun0 of the 3 noun1 with the most noun2 ?    select dept_name from noun2 group by dept_name order by count ( * ) desc limit value 
find the noun0 of the propn1 that noun2 the high propn3 noun4 ?    select dept_name from course group by dept_name order by sum ( noun4 ) desc limit value 
what be the noun0 of the propn1 with the most noun2 ?    select dept_name from course group by dept_name order by sum ( noun2 ) desc limit value 
noun0 the noun1 of all noun2 order by -PRON- noun3 and noun4 .    select noun3 from noun2 order by noun3 , noun4 
give the noun0 of all noun1 , in noun2 of noun3 and noun4 .    select noun3 from noun1 noun2 by noun3 , noun4 
which propn0 have the low noun1 ?    select dept_name from propn0 order by noun1 limit value 
give the noun0 of the propn1 with the low noun2 .    select dept_name from propn1 order by noun2 limit value 
noun0 the noun1 and noun2 of all noun3 sorted by the noun4 from large to small .    select dept_name , noun2 from noun3 order by noun4 desc 
what be the noun0 and noun1 of the noun2 , sorted by noun3 descend ?    select dept_name , noun1 from department order by noun3 desc 
who be the noun0 with the high noun1 ?    select name from noun0 order by noun1 desc limit value 
give the noun0 of the high pay noun1 .    select noun0 from noun1 order by salary desc limit value 
noun0 the noun1 of all noun2 order by -PRON- noun3 in ascend noun4 .    select * from noun2 noun4 by noun3 
give all noun0 regard noun1 , in noun2 of noun3 from least to great .    select * from noun1 noun2 by noun3 
find the noun0 of the noun1 and -PRON- propn2 noun3 sorted by -PRON- propn4 noun5 in ascend noun6 .    select noun3 , dept_name from noun1 noun6 by tot_cred 
what be the noun0 of noun1 and -PRON- respective noun2 , order by noun3 of noun4 from least to great ?    select noun0 , dept_name from noun1 order by tot_cred 
noun0 in alphabetic noun1 all course noun2 and -PRON- noun3 ' noun4 in noun5 value .    select t1 . title , t3 . noun4 from course as t1 join teach as t2 on t1 . course_id = t2 . course_id join noun3 as t3 on t2 . -PRON- = t3 . -PRON- where year = value noun1 by t1 . title 
show all noun0 and -PRON- noun1 ' noun2 for noun3 in value , in alphabetical noun4 by noun5 .    select t1 . noun5 , t3 . noun2 from noun3 as t1 join teach as t2 on t1 . course_id = t2 . course_id join noun1 as t3 on t2 . -PRON- = t3 . -PRON- where year = value noun4 by t1 . noun5 
find the noun0 of noun1 who be advise more than value noun2 .    select t1 . noun0 from noun1 as t1 join advisor as t2 on t1 . -PRON- = t2 . i_id group by t2 . i_id have count ( * ) > value 
what be the noun0 of noun1 who propn2 more than value noun3 ?    select t1 . noun0 from noun1 as t1 join advisor as t2 on t1 . -PRON- = t2 . i_id group by t2 . i_id have count ( * ) > value 
find the noun0 of the noun1 who have more than value propn2 ?    select t1 . noun0 from noun1 as t1 join propn2 as t2 on t1 . -PRON- = t2 . s_id group by t2 . s_id have count ( * ) > value 
what be the noun0 of noun1 who have more than value propn2 ?    select t1 . noun0 from noun1 as t1 join propn2 as t2 on t1 . -PRON- = t2 . s_id group by t2 . s_id have count ( * ) > value 
find the noun0 of noun1 with more than value noun2 for each noun3 .    select count ( * ) , noun3 from classroom where noun2 > value group by noun3 
how many noun0 in each noun1 have a noun2 of over value ?    select count ( * ) , noun1 from classroom where noun2 > value group by noun1 
find the maximum and average noun0 among noun1 in each noun2 .    select max ( noun0 ) , avg ( noun0 ) , noun2 from classroom group by noun2 
what be the great and average noun0 for noun1 in each noun2 ?    select max ( noun0 ) , avg ( noun0 ) , noun2 from classroom group by noun2 
find the noun0 of the course that be offer by more than value propn1 .    select noun0 from course group by noun0 have count ( * ) > value 
what be the noun0 of noun1 that be offer in more than value propn2 ?    select noun0 from noun1 group by noun0 have count ( * ) > value 
find the propn0 noun1 of noun2 provide by different propn3 .    select sum ( noun1 ) , dept_name from noun2 group by dept_name 
how many propn0 noun1 be offer by each propn2 ?    select sum ( noun1 ) , dept_name from course group by dept_name 
find the minimum noun0 for the noun1 whose average noun2 be above the average noun3 of all noun4 .    select min ( noun2 ) , dept_name from noun4 group by dept_name have avg ( noun2 ) > ( select avg ( noun2 ) from noun4 ) 
what be the low noun0 in noun1 with average noun2 great than the overall average .    select min ( noun2 ) , dept_name from instructor group by dept_name have avg ( noun2 ) > ( select avg ( noun2 ) from instructor ) 
find the noun0 of noun1 provide in each propn2 and noun3 .    select count ( * ) , propn2 , year from section group by propn2 , year 
how many noun0 be provide in each propn1 and noun2 ?    select count ( * ) , propn1 , year from section group by propn1 , year 
find the noun0 which noun1 the large noun2 of noun3 .    select year from section group by year order by count ( * ) desc limit value 
which noun0 have the great noun1 of noun2 ?    select year from section group by year order by count ( * ) desc limit value 
find the noun0 and propn1 when noun2 the large noun3 of noun4 .    select propn1 , year from section group by propn1 , year order by count ( * ) desc limit value 
what be the noun0 and propn1 with the most noun2 ?    select propn1 , year from section group by propn1 , year order by count ( * ) desc limit value 
find the noun0 of propn1 have the high noun2 of noun3 ?    select dept_name from noun3 group by dept_name order by count ( * ) desc limit value 
what be the noun0 of the propn1 with the high noun2 ?    select dept_name from student group by dept_name order by count ( * ) desc limit value 
find the propn0 noun1 of noun2 in each propn3 .    select count ( * ) , dept_name from noun2 group by dept_name 
how many noun0 be in each propn1 ?    select count ( * ) , dept_name from noun0 group by dept_name 
find the propn0 and noun1 which have the least noun2 of noun3 take any noun4 .    select propn0 , year from take group by propn0 , year order by count ( * ) limit value 
which propn0 and noun1 have the propn2 noun3 ?    select semester , year from take group by semester , year order by count ( * ) limit value 
what be the -PRON- of the noun0 who noun1 of all noun2 from noun3 propn4 ?    select i_id from advisor as t1 join noun2 as t2 on t1 . s_id = t2 . -PRON- where t2 . dept_name = value 
give -PRON- of the noun0 who noun1 noun2 in the noun3 propn4 .    select i_id from advisor as t1 join noun2 as t2 on t1 . s_id = t2 . -PRON- where t2 . dept_name = value 
find the noun0 and noun1 of the noun2 who be noun3 of any noun4 from noun5 propn6 ?    select t2 . noun0 , t2 . noun1 from noun3 as t1 join noun2 as t2 on t1 . i_id = t2 . -PRON- join noun4 as t3 on t1 . s_id = t3 . -PRON- where t3 . dept_name = value 
what be the noun0 and noun1 of noun2 who noun3 noun4 in the noun5 propn6 ?    select t2 . noun0 , t2 . noun1 from advisor as t1 join noun2 as t2 on t1 . i_id = t2 . -PRON- join noun4 as t3 on t1 . s_id = t3 . -PRON- where t3 . dept_name = value 
find the -PRON- of the noun0 that do not have any propn1 ?    select course_id from noun0 except select course_id from prereq 
what be the propn0 of noun1 without noun2 ?    select course_id from noun1 except select course_id from prereq 
find the noun0 of the noun1 that do not have any propn2 ?    select title from noun1 where course_id not in ( select course_id from prereq ) 
what be the noun0 of noun1 without noun2 ?    select title from noun1 where course_id not in ( select course_id from prereq ) 
what be the noun0 of the propn1 noun2 of propn3 noun4 course ?    select noun0 from course where course_id in ( select t1 . prereq_id from prereq as t1 join course as t2 on t1 . course_id = t2 . course_id where t2 . noun0 = value ) 
give the noun0 of the propn1 to the course propn2 noun3 .    select noun0 from course where course_id in ( select t1 . prereq_id from prereq as t1 join course as t2 on t1 . course_id = t2 . course_id where t2 . noun0 = value ) 
find the noun0 of course whose propn1 be course noun2 noun3 .    select noun0 from course where course_id in ( select t1 . course_id from prereq as t1 join course as t2 on t1 . prereq_id = t2 . course_id where t2 . noun0 = value ) 
what be the noun0 of the course with noun1 noun2 as a propn3 ?    select noun0 from course where course_id in ( select t1 . course_id from prereq as t1 join course as t2 on t1 . prereq_id = t2 . course_id where t2 . noun0 = value ) 
find the noun0 of noun1 who have take any course in the fall propn2 of noun3 value .    select noun0 from noun1 where -PRON- in ( select -PRON- from take where propn2 = value and year = value ) 
what be the noun0 of noun1 who take a course in the fall of value ?    select noun0 from noun1 where -PRON- in ( select -PRON- from take where semester = value and year = value ) 
what be the noun0 of the course that be offer at noun1 propn2 during the fall propn3 in the noun4 of value ?    select t1 . noun0 from course as t1 join section as t2 on t1 . course_id = t2 . course_id where noun1 = value and propn3 = value and year = value 
give the noun0 of the course offer in propn1 during the fall of value .    select t1 . noun0 from course as t1 join section as t2 on t1 . course_id = t2 . course_id where building = value and semester = value and year = value 
find the noun0 of the noun1 who teach propn2 noun3 course before .    select t1 . noun0 from noun1 as t1 join teach as t2 on t1 . -PRON- = t2 . -PRON- join course as t3 on t2 . course_id = t3 . course_id where t3 . title = value 
what be the noun0 of noun1 who have teach propn2 noun3 noun4 ?    select t1 . noun0 from noun1 as t1 join teach as t2 on t1 . -PRON- = t2 . -PRON- join noun4 as t3 on t2 . course_id = t3 . course_id where t3 . title = value 
find the noun0 and noun1 of noun2 who be noun3 of the noun4 from the propn5 propn6 .    select t2 . noun0 , t2 . noun1 from noun3 as t1 join noun2 as t2 on t1 . i_id = t2 . -PRON- join noun4 as t3 on t1 . s_id = t3 . -PRON- where t3 . dept_name = value 
what be the noun0 and noun1 of noun2 who propn3 noun4 in the propn5 propn6 ?    select t2 . noun0 , t2 . noun1 from advisor as t1 join noun2 as t2 on t1 . i_id = t2 . -PRON- join noun4 as t3 on t1 . s_id = t3 . -PRON- where t3 . dept_name = value 
find the noun0 of noun1 who be noun2 of the noun3 from the propn4 propn5 , and propn6 the noun7 by noun8 ' propn9 noun10 .    select t2 . noun0 from noun2 as t1 join noun1 as t2 on t1 . i_id = t2 . -PRON- join noun8 as t3 on t1 . s_id = t3 . -PRON- where t3 . dept_name = value order by t3 . tot_cred 
what be the noun0 of all noun1 who propn2 noun3 in the propn4 propn5 sorted by propn6 noun7 of the noun8 .    select t2 . noun0 from advisor as t1 join noun1 as t2 on t1 . i_id = t2 . -PRON- join noun8 as t3 on t1 . s_id = t3 . -PRON- where t3 . dept_name = value order by t3 . tot_cred 
what be the course noun0 of the propn1 of course propn2 noun3 ?    select noun0 from course where course_id in ( select t1 . prereq_id from prereq as t1 join course as t2 on t1 . course_id = t2 . course_id where t2 . noun0 = value ) 
what be the noun0 of the course that be a propn1 for propn2 noun3 ?    select noun0 from course where course_id in ( select t1 . prereq_id from prereq as t1 join course as t2 on t1 . course_id = t2 . course_id where t2 . noun0 = value ) 
find the noun0 of noun1 who be the propn2 of the noun3 who have the high noun4 of propn5 noun6 .    select t2 . noun0 from propn2 as t1 join noun1 as t2 on t1 . i_id = t2 . -PRON- join noun3 as t3 on t1 . s_id = t3 . -PRON- order by t3 . tot_cred desc limit value 
what be the noun0 of the noun1 who noun2 the noun3 with the great noun4 of propn5 noun6 ?    select t2 . noun0 from advisor as t1 join noun1 as t2 on t1 . i_id = t2 . -PRON- join noun3 as t3 on t1 . s_id = t3 . -PRON- order by t3 . tot_cred desc limit value 
find the noun0 of noun1 who do n't teach any noun2 ?    select noun0 from noun1 where -PRON- not in ( select -PRON- from teach ) 
what be the noun0 of noun1 who do n't teach ?    select noun0 from noun1 where -PRON- not in ( select -PRON- from teach ) 
find the -PRON- of noun0 who do n't teach any noun1 ?    select -PRON- from noun0 except select -PRON- from teach 
what be the propn0 of noun1 who do ' teach ?    select -PRON- from noun1 except select -PRON- from teach 
find the noun0 of noun1 who do n't each any noun2 in any noun3 propn4 .    select noun0 from noun1 where -PRON- not in ( select -PRON- from teach where propn4 = value ) 
what be the noun0 of noun1 who do n't teach noun2 in the noun3 ?    select noun0 from noun1 where -PRON- not in ( select -PRON- from teach where semester = value ) 
find the noun0 of the propn1 which have the high average noun2 of noun3 .    select dept_name from instructor group by dept_name order by avg ( noun2 ) desc limit value 
which propn0 have the high average noun1 noun2 ?    select dept_name from noun1 group by dept_name order by avg ( noun2 ) desc limit value 
